SMA_30
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
99.41972036918577
99.33442992476164
99.22781686923146
99.09561668037404
99.00088336531725
98.88817813518536
98.7806512534649
98.65880776143042
98.53696426939594
98.43796643211793
98.32891650674705
98.23844771391147
98.1869688385269
98.17387066313319
98.1604678790094
98.17265222821284
98.16503700996068
98.12543787504949
98.0806603917268
98.03161838618294
98.01090499253706
97.95638002985164
97.91373480763959
97.87169880288768
97.79524201163603
97.71604374181362
97.65390356087603
97.54515824423528
97.45712632124035
97.35295013555087
97.28776386731242
97.19394437844588
97.09494654116786
97.0120929665844
96.90365225867372
96.87562825550579
96.82780468488227
96.79582076822321
96.79216546346218
96.7543939809315
96.71845015078132
96.63224588016692
96.51984525876512
96.4007432453014
96.29077949374029
96.15644704377227
96.05013859697219
95.98769380730452
95.92768588747754
95.84787840019494
95.75801882481953
95.66480855341314
95.54601114867951
95.43970270187943
95.34557860428279
95.24536233208443
95.13874927655428
95.05955100673185
94.98309421548021
94.92430473057357
94.86307837582625
94.83048524170702
94.80185202107893
94.79027688933564
94.8399281123397
94.8508940266228
94.85698620122452
94.8572908099546
94.88501020439244
94.93648907977702
95.00045691309512
95.11681744798805
95.21916598129701
95.30201955588046
95.3961436534771
95.52499314630357
95.64653202960797
95.74400682323555
95.81833135337659
95.9179384081148
96.00627493983978
96.09491608029488
96.18751713424108
96.27676749215634
96.35261506594779
96.43546864053125
96.55548448018521
96.69743214840538
96.79399311584272
96.89420938804106
96.94995278564686
97.01452983642511
97.0858082792653
97.12601663163669
97.16713881019831
97.17962776813185
97.21953151177314
97.24085412287917
97.2317158609766
97.23628499192789
97.21039324987056
97.10987236894212
97.03280636023031
96.94325139358496
96.8674038197935
96.76657833013496
96.67367266745866
96.57193335160987
96.51679917146427
96.44826220719486
96.39190959212893
96.33860306436385
96.32215419293918
96.32794175881081
96.37820219927504
96.43303177069056
96.47689542782297
96.50948856194218
96.59721587620702
96.65691918730391
96.75500319839166
96.81683877059916
96.87562825550579
96.97767218008468
97.05321514514607
97.12327515306588
97.19881811812726
97.27893021413993
97.34381187364829
97.37731883395777
97.45225258155897
97.53662919979284
97.60120625057112
97.66030034420785
97.68070912912363
97.70477321880043
97.73249261323828
97.75807974656553
97.75686131164517
97.75564287672483
97.72122209022508
97.69989947911905
97.66182338785828
97.60333851168171
97.53266928630173
97.45286179901913
97.31426482682991
97.17505863718053
97.03402479515061
96.93746382771329
96.80008529044441
96.69712753967526
96.59538822382648
96.43638246672147
96.236863748515
96.03612659538821
95.78421517560692
95.54387888756891
95.30384720826096
95.07508605196624
94.82226080599467
94.67635322428337
94.56090651558071
94.47744372353709
94.40068232355537
94.289804745804
94.17892716805262
94.05281915379692
93.9276249657315
93.84385756495779
93.7710560784672
93.69063937372442
93.61144110390202
93.53102439915925
93.45273995552711
93.36805872856313
93.30104480794418
93.23159401748451
93.16945383654692
93.08842791434401
93.09421548021564
93.10213530719788
93.11401504767123
93.13351000639676
93.17950592463977
93.2188004508209
93.2979987206433
93.37841542538607
93.44086021505375
93.48746535075692
93.52828292058848
93.50878796186296
93.47375795790303
